index,prediction
1331,37.0 kilogram
1332,18.0 gram
1333,127.0 centimetre
1334,37.0 millimetre
1335,115.0 centimetre
1336,178.0 centimetre
1337,47.0 centimetre
1338,183.0 centimetre
1339,111.0 gram
1340,125.0 inch
1341,142.0 gram
1342,11.0 centimetre
1343,112.0 centimetre
1344,24.0 inch
1345,149.0 centimetre
1346,43.0 centimeter 
1347,178.0 volt
1348,38.0 kilogram
1349,64.0 gram
1350,7.0 gram
1351,102.0 gram
1352,148.0 volt
1353,134.0 watt
1354,31.0 centimetre
1355,59.0 centimetre
1356,16.0 centimetre
1357,119.0 centimetre
1358,95.0 centimetre
1359,148.0 centimetre
1360,108.0 centimetre
1361,130.0 centimetre
1362,108.0 millimetre
1363,160.0 gram
1364,17.0 centimetre
1365,180.0 centimetre
1366,56.0 centimetre
1367,120.0 gram
1368,184.0 volt
1369,101.0 gram
1370,114.0 watt
1371,135.0 volt
1372,16.0 centimetre
1373,71.0 inch
1374,86.0 centimetre
1375,132.0 inch
1376,118.0 centimetre
1377,161.0 centimetre
1378,56.0 centimetre
1379,8.0 volt
1380,105.0 centimetre
1381,103.0 centimetre
1382,13.0 centimetre
1383,64.0 centimetre
1384,101.0 gram
1385,11.0 volt
1386,146.0 inch
1387,156.0 inch
1388,33.0 centimetre
1389,51.0 centimetre
1390,138.0 gram
1391,181.0 inch
1392,54.0 millilitre
1393,182.0 inch
1394,131.0 inch
1395,91.0 inch
1396,175.0 centimetre
1397,52.0 centimetre
1398,7.0 ounce
1399,173.0 inch
1400,107.0 kilogram
1401,115.0 centimetre
1402,35.0 inch
1403,89.0 volt
1404,45.0 centimetre
1405,53.0 kilogram
1406,20.0 millimetre
1407,88.0 gram
1408,190.0 centimetre
1409,15.0 centimetre
1410,123.0 watt
1411,179.0 volt
1412,176.0 pound
1413,5.0 watt
1414,139.0 kilogram
1415,141.0 inch
1416,145.0 kilogram
1417,91.0 millimetre
1418,17.0 millimetre
1419,31.0 centimetre
1420,166.0 inch
1421,147.0 gram
1422,77.0 kilogram
1423,75.0 inch
1424,17.0 volt
1425,127.0 gram
1426,168.0 watt
1427,172.0 millimetre
1428,122.0 millimetre
1429,164.0 inch
1430,138.0 centimetre
1431,150.0 centimetre
1432,48.0 centimetre
1433,199.0 centimetre
1434,198.0 inch
1435,181.0 inch
1436,7.0 centimetre
1437,135.0 volt
1438,74.0 kilogram
1439,50.0 watt
1440,63.0 volt
1441,116.0 inch
1442,195.0 centimetre
1443,124.0 centimetre
1444,186.0 kilogram
1445,84.0 watt
1446,31.0 volt
1447,47.0 watt
1448,141.0 kilogram
1449,193.0 centimetre
1450,15.0 milligram
1451,132.0 centimetre
1452,74.0 volt
1453,99.0 centimetre
1454,165.0 centimetre
1455,153.0 centimetre
1456,119.0 centimetre
1457,7.0 millimetre
1458,28.0 gram
1459,38.0 gram
1460,128.0 inch
1461,195.0 centimetre
1462,31.0 centimetre
1463,153.0 centimetre
1464,20.0 volt
1465,166.0 watt
1466,165.0 millimetre
1467,19.0 gram
1468,68.0 kilogram
1469,64.0 centimetre
1470,83.0 inch
1471,153.0 millimetre
1472,66.0 kilogram
1473,141.0 inch
1474,144.0 centimetre
1475,79.0 inch
1476,121.0 centimetre
1477,189.0 centimetre
1478,99.0 centimetre
1479,141.0 centimetre
1480,147.0 volt
1481,133.0 millimetre
1482,77.0 millimetre
1483,193.0 millimetre
1484,153.0 inch
1485,130.0 centimetre
1486,177.0 milligram
1487,52.0 volt
1488,82.0 volt
1489,142.0 centimetre
1490,167.0 centimetre
1491,198.0 centimetre
1492,158.0 centimetre
1493,192.0 volt
1494,156.0 inch
1495,118.0 centimetre
1496,116.0 centimetre
1497,168.0 kilogram
1498,179.0 gram
1499,113.0 millimetre
1500,153.0 centimetre
1501,70.0 centimetre
1502,39.0 centimetre
1503,59.0 pound
1504,139.0 gram
1505,160.0 centimetre
1506,131.0 gram
1507,59.0 centimetre
1508,175.0 inch
1509,196.0 centimetre
1510,83.0 kilogram
1511,101.0 centimetre
1512,184.0 centimetre
1513,44.0 centimetre
1514,30.0 volt
1515,186.0 watt
1516,170.0 gram
1517,136.0 centimetre
1518,98.0 centimetre
1519,178.0 centimetre
1520,7.0 inch
1521,180.0 volt
1522,114.0 centimetre
1523,166.0 centimetre
1524,117.0 centimetre
1525,97.0 gram
1526,30.0 inch
1527,195.0 gram
1528,179.0 gram
1529,86.0 inch
1530,84.0 inch
1531,38.0 gram
1532,79.0 centimetre
1533,16.0 centimetre
1534,67.0 watt
1535,54.0 gram
1536,110.0 volt
1537,98.0 centimetre
1538,123.0 centimetre
1539,166.0 millimetre
1540,42.0 millimetre
1541,138.0 ounce
1542,11.0 millilitre
1543,8.0 volt
1544,5.0 inch
1545,60.0 centimetre
1546,96.0 volt
1547,139.0 kilogram
1548,8.0 gram
1549,53.0 watt
1550,78.0 volt
1551,109.0 centimetre
1552,174.0 kilogram
1553,161.0 gram
1554,8.0 gram
1555,54.0 watt
1556,59.0 volt
1557,7.0 centimetre
1558,30.0 centimetre
1559,138.0 centimetre
1560,179.0 gram
1561,90.0 kilogram
1562,199.0 centimetre
1563,75.0 centimetre
1564,137.0 centimetre
1565,81.0 volt
1566,138.0 centimetre
1567,78.0 centimetre
1568,169.0 centimetre
1569,200.0 millimetre
1570,174.0 centimetre
1571,25.0 kilogram
1572,200.0 gram
1573,121.0 kilogram
1574,47.0 gram
1575,75.0 centimetre
1576,34.0 centimetre
1577,49.0 kilogram
1578,150.0 watt
1579,117.0 volt
1580,91.0 gram
1581,43.0 kilogram
1582,138.0 watt
1583,86.0 millimetre
1584,17.0 centimetre
1585,170.0 centimetre
1586,28.0 centimetre
1587,31.0 centimetre
1588,51.0 inch
1589,101.0 centimetre
1590,63.0 centimetre
1591,60.0 centimetre
1592,148.0 centimetre
1593,21.0 centimetre
1594,62.0 centimetre
1595,86.0 fluid ounce
1596,27.0 centimetre
1597,75.0 centimetre
1598,199.0 centimetre
1599,128.0 centimetre
1600,187.0 inch
1601,193.0 centimetre
1602,179.0 centimetre
1603,144.0 centimetre
1604,125.0 gram
1605,47.0 millimetre
1606,24.0 centimetre
1607,46.0 centimetre
1608,166.0 centimetre
1609,196.0 centimetre
1610,151.0 centimetre
1611,198.0 centimetre
1612,48.0 millimetre
1613,195.0 millimetre
1614,186.0 pound
1615,81.0 inch
1616,104.0 centimetre
1617,86.0 watt
1618,79.0 gram
1619,25.0 volt
1620,136.0 gram
1621,181.0 watt
1622,22.0 volt
1623,143.0 pound
1624,131.0 litre
1625,76.0 volt
1626,65.0 watt
1627,149.0 volt
1628,182.0 centimetre
1629,106.0 centimetre
1630,68.0 centimetre
1631,62.0 kilogram
1632,105.0 gram
1633,72.0 volt
1634,127.0 kilogram
1635,51.0 centimetre
1636,32.0 centimetre
1637,116.0 gram
1638,40.0 volt
1639,178.0 kilogram
1640,8.0 centimetre
1641,187.0 centimetre
1642,171.0 inch
1643,159.0 centimetre
1644,63.0 centimetre
1645,46.0 centimetre
1646,52.0 centimetre
1647,79.0 centimetre
1648,52.0 centimetre
1649,75.0 centimetre
1650,26.0 centimetre
1651,143.0 centimetre
1652,189.0 centimetre
1653,199.0 volt
1654,186.0 millimetre
1655,91.0 centimetre
1656,109.0 centimetre
1657,174.0 centimetre
1658,19.0 centimetre
1659,129.0 inch
1660,198.0 centimetre
1661,141.0 centimetre
1662,78.0 watt
1663,50.0 centimetre
1664,181.0 volt
1665,170.0 watt
1666,171.0 millilitre
1667,150.0 gram
1668,11.0 centimetre
1669,132.0 watt
1670,62.0 inch
1671,136.0 centimetre
1672,115.0 centimetre
1673,137.0 kilogram
1674,118.0 centimetre
1675,32.0 litre
1676,187.0 kilogram
1677,198.0 centimetre
1678,72.0 volt
1679,188.0 centimetre
1680,78.0 centimetre
1681,152.0 gram
1682,172.0 milligram
1683,95.0 kilogram
1684,118.0 millimetre
1685,15.0 centimetre
1686,182.0 inch
1687,143.0 millimetre
1688,17.0 millimetre
1689,194.0 gram
1690,13.0 pound
1691,130.0 kilogram
1692,50.0 centimetre
1693,9.0 millimetre
1694,148.0 centimetre
1695,17.0 kilogram
1696,39.0 pound
1697,122.0 kilogram
1698,21.0 watt
1699,91.0 volt
1700,5.0 centimetre
1701,52.0 inch
1702,146.0 foot
1703,71.0 inch
1704,140.0 centimetre
1705,108.0 gram
1706,19.0 millimetre
1707,198.0 millimetre
1708,140.0 centimetre
1709,7.0 millimetre
1710,6.0 centimetre
1711,151.0 centimetre
1712,162.0 centimetre
1713,98.0 centimetre
1714,39.0 centimetre
1715,25.0 gram
1716,160.0 ounce
1717,128.0 gram
1718,155.0 centimetre
1719,114.0 centimetre
1720,141.0 kilogram
1721,176.0 millimetre
1722,131.0 millimetre
1723,10.0 watt
1724,10.0 kilogram
1725,190.0 volt
1726,55.0 kilogram
1727,7.0 milligram
1728,74.0 milligram
1729,137.0 volt
1730,161.0 centimetre
1731,67.0 pound
1732,138.0 gram
1733,38.0 centimetre
1734,169.0 centimetre
1735,85.0 inch
1736,99.0 inch
1737,141.0 watt
1738,168.0 volt
1739,196.0 pound
1740,177.0 centimetre
1741,136.0 centimetre
1742,150.0 milligram
1743,50.0 gram
1744,123.0 volt
1745,156.0 watt
1746,26.0 centimetre
1747,167.0 centimetre
1748,86.0 centimetre
1749,89.0 centimetre
1750,35.0 centimetre
1751,81.0 gram
1752,165.0 volt
1753,20.0 watt
1754,93.0 inch
1755,87.0 centimetre
1756,136.0 millimetre
1757,31.0 inch
1758,72.0 watt
1759,181.0 volt
1760,49.0 volt
1761,133.0 centimetre
1762,175.0 centimetre
1763,197.0 volt
1764,171.0 gram
1765,7.0 pound
1766,162.0 inch
1767,138.0 kilogram
1768,123.0 kilogram
1769,117.0 kilogram
1770,49.0 kilogram
1771,109.0 volt
1772,186.0 centimetre
1773,115.0 centimetre
1774,124.0 gram
1775,172.0 gram
1776,166.0 inch
1777,54.0 centimetre
1778,100.0 volt
1779,35.0 watt
1780,51.0 centimetre
1781,85.0 centimetre
1782,51.0 centimetre
1783,44.0 millimetre
1784,127.0 inch
1785,88.0 centimetre
1786,129.0 centimetre
1787,191.0 centimetre
1788,81.0 centimetre
1789,130.0 kilogram
1790,76.0 gram
1791,178.0 inch
1792,175.0 centimetre
1793,21.0 centimetre
1794,33.0 millimetre
1795,200.0 centimetre
1796,29.0 centimetre
1797,57.0 centimetre
1798,184.0 gram
1799,137.0 kilogram
1800,174.0 centimetre
1801,68.0 inch
1802,19.0 centimetre
1803,104.0 gram
1804,71.0 centimetre
1805,198.0 centimetre
1806,145.0 gram
1807,185.0 centimetre
1808,14.0 centimetre
1809,140.0 centimetre
1810,105.0 centimetre
1811,79.0 centimetre
1812,21.0 kilogram
1813,33.0 centimetre
1814,189.0 centimetre
1815,43.0 gram
1816,21.0 volt
1817,113.0 ounce
1818,55.0 millimetre
1819,115.0 centimetre
1820,191.0 gram
1821,181.0 watt
1822,60.0 volt
1823,57.0 foot
1824,181.0 centimetre
1825,42.0 inch
1826,64.0 centimetre
1827,70.0 centimetre
1828,82.0 volt
1829,35.0 centimetre
1830,48.0 centimetre
1831,184.0 centimetre
1832,140.0 centimetre
1833,6.0 volt
1834,51.0 inch
1835,175.0 centimetre
1836,144.0 inch
1837,36.0 centimetre
1838,157.0 gram
1839,176.0 centimetre
1840,172.0 inch
1841,10.0 inch
1842,71.0 inch
1843,85.0 volt
1844,164.0 watt
1845,164.0 gram
1846,32.0 centimetre
1847,144.0 centimetre
1848,173.0 centimetre
1849,56.0 centimetre
1850,52.0 centimetre
1851,35.0 centimetre
1852,185.0 kilogram
1853,42.0 millimetre
1854,174.0 centimetre
1855,134.0 kilogram
1856,65.0 gram
1857,23.0 millilitre
1858,95.0 kilogram
1859,167.0 centimetre
1860,26.0 centimetre
1861,129.0 centimetre
1862,57.0 centimetre
1863,22.0 gram
1864,84.0 watt
1865,26.0 volt
1866,173.0 kilogram
1867,126.0 centimetre
1868,52.0 centimetre
1869,89.0 centimetre
1870,150.0 centimetre
1871,163.0 centimetre
1872,22.0 volt
1873,21.0 kilogram
1874,62.0 gram
1875,56.0 watt
1876,35.0 watt
1877,155.0 pound
1878,73.0 volt
1879,10.0 millimetre
1880,133.0 centimetre
1881,135.0 centimetre
1882,42.0 centimetre
1883,103.0 inch
1884,89.0 gram
1885,44.0 centimetre
1886,53.0 volt
1887,178.0 centimetre
1888,199.0 centimetre
1889,101.0 centimetre
1890,34.0 centimetre
1891,121.0 kilogram
1892,69.0 kilogram
1893,171.0 volt
1894,157.0 centimetre
1895,73.0 gram
1896,8.0 centimetre
1897,97.0 pound
1898,19.0 centimetre
1899,42.0 centimetre
1900,22.0 centimetre
1901,38.0 centimetre
1902,177.0 centimetre
1903,168.0 inch
1904,15.0 kilogram
1905,153.0 centimetre
1906,200.0 centimetre
1907,177.0 centimetre
1908,131.0 centimetre
1909,200.0 centimetre
1910,143.0 centimetre
1911,111.0 volt
1912,59.0 milligram
1913,166.0 milligram
1914,155.0 pound
1915,25.0 centimetre
1916,142.0 kilogram
1917,178.0 gram
1918,125.0 gram
1919,58.0 inch
1920,137.0 millimetre
1921,118.0 inch
1922,48.0 inch
1923,110.0 gram
1924,30.0 litre
1925,102.0 centimetre
1926,118.0 litre
1927,60.0 inch
1928,80.0 centimetre
1929,65.0 centimetre
1930,41.0 centimetre
1931,52.0 volt
1932,57.0 centimetre
1933,172.0 gram
1934,108.0 volt
1935,154.0 watt
1936,170.0 pound
1937,197.0 pound
1938,116.0 watt
1939,23.0 millilitre
1940,93.0 centimetre
1941,26.0 centimetre
1942,69.0 millilitre
1943,40.0 centimetre
1944,40.0 centimetre
1945,137.0 inch
1946,80.0 centimetre
1947,77.0 volt
1948,77.0 gram
1949,100.0 pound
1950,81.0 watt
1951,171.0 centimetre
1952,102.0 inch
1953,96.0 gram
1954,20.0 kilogram
1955,197.0 centimetre
1956,168.0 litre
1957,75.0 centimetre
1958,20.0 centimetre
1959,6.0 centimetre
1960,79.0 centimetre
1961,85.0 centimetre
1962,144.0 gram
1963,154.0 inch
1964,160.0 centimetre
1965,116.0 centimetre
1966,124.0 inch
1967,199.0 pound
1968,191.0 inch
1969,12.0 centimetre
1970,196.0 centimetre
1971,109.0 millimetre
1972,76.0 millimetre
1973,185.0 millimetre
1974,72.0 gram
1975,26.0 millimetre
1976,20.0 centimetre
1977,125.0 inch
1978,200.0 gram
1979,57.0 inch
1980,171.0 centimetre
1981,100.0 watt
1982,122.0 volt
1983,34.0 gram
1984,60.0 gram
1985,91.0 kilogram
1986,117.0 centimetre
1987,160.0 centimetre
1988,118.0 centimetre
1989,159.0 centimetre
1990,6.0 centimetre
1991,48.0 inch
1992,6.0 centimetre
1993,8.0 centimetre
1994,132.0 centimetre
1995,97.0 centimetre
1996,83.0 millimetre
1997,89.0 centimetre
1998,198.0 centimetre
1999,39.0 kilogram
2000,64.0 watt
2001,166.0 centimeter 
2002,66.0 volt
2003,192.0 centimetre
2004,115.0 centimetre
2005,144.0 gram
2006,19.0 volt
2007,191.0 watt
2008,114.0 centimetre
2009,162.0 centimetre
2010,180.0 centimetre
2011,173.0 centimetre
2012,85.0 centimetre
2013,148.0 fluid ounce
2014,52.0 gram
2015,164.0 gram
2016,200.0 milligram
2017,92.0 volt
2018,11.0 gram
2019,64.0 inch
2020,185.0 centimetre
2021,33.0 centimetre
2022,27.0 centimetre
2023,73.0 pound
2024,198.0 centimetre
2025,45.0 centimetre
2026,44.0 centimetre
2027,141.0 pound
2028,49.0 gram
2029,25.0 centimetre
2030,198.0 inch
2031,81.0 kilogram
2032,16.0 kilogram
2033,90.0 millilitre
2034,108.0 kilogram
2035,157.0 centimetre
2036,55.0 kilogram
2037,149.0 centimetre
2038,42.0 centimetre
2039,21.0 centimetre
2040,131.0 centimetre
2041,188.0 gram
2042,152.0 kilogram
2043,136.0 centimetre
2044,119.0 centimetre
2045,62.0 centimetre
2046,143.0 centimetre
2047,5.0 kilogram
2048,130.0 gram
2049,173.0 volt
2050,22.0 millimetre
2051,35.0 metre
2052,102.0 centimetre
2053,63.0 centimetre
2054,138.0 centimetre
2055,135.0 watt
2056,59.0 pound
2057,95.0 volt
2058,101.0 centimetre
2059,149.0 centimetre
2060,156.0 volt
2061,85.0 centimetre
2062,58.0 inch
2063,23.0 centimetre
2064,154.0 centimetre
2065,112.0 gram
2066,135.0 litre
2067,132.0 volt
2068,112.0 centimetre
2069,18.0 centimetre
2070,118.0 gram
2071,172.0 volt
2072,147.0 inch
2073,152.0 centimetre
2074,110.0 volt
2075,62.0 inch
2076,84.0 centimetre
2077,200.0 inch
2078,132.0 inch
2079,171.0 volt
2080,150.0 centimetre
2081,105.0 centimetre
2082,157.0 centimetre
2083,52.0 gram
2084,196.0 kilogram
2085,130.0 gram
2086,143.0 centimetre
2087,12.0 centimetre
2088,169.0 volt
2089,118.0 volt
2090,192.0 watt
2091,110.0 gram
2092,124.0 centimetre
2093,129.0 centimetre
2094,9.0 gram
2095,24.0 watt
2096,46.0 kilogram
2097,47.0 volt
2098,149.0 kilogram
2099,148.0 centimetre
2100,61.0 centimetre
2101,62.0 gram
2102,169.0 gram
2103,26.0 gram
2104,128.0 watt
2105,105.0 volt
2106,96.0 centimetre
2107,196.0 centimetre
2108,21.0 millimetre
2109,36.0 centimetre
2110,23.0 gram
2111,76.0 centimetre
2112,166.0 kilogram
2113,155.0 gram
2114,109.0 watt
2115,118.0 centimetre
2116,156.0 centimetre
2117,152.0 centimetre
2118,184.0 centimetre
2119,62.0 centimetre
2120,193.0 centimetre
2121,118.0 watt
2122,126.0 volt
2123,158.0 inch
2124,36.0 centimetre
2125,193.0 gram
2126,27.0 kilogram
2127,135.0 centimetre
2128,113.0 centimetre
2129,53.0 centimetre
2130,122.0 gram
2131,8.0 volt
2132,126.0 watt
2133,138.0 inch
2134,158.0 inch
2135,36.0 watt
2136,160.0 volt
2137,195.0 centimetre
2138,50.0 centimetre
2139,159.0 centimetre
2140,120.0 watt
2141,81.0 kilogram
2142,176.0 volt
2143,168.0 gram
2144,159.0 watt
2145,82.0 centimetre
2146,94.0 centimetre
2147,195.0 centimetre
2148,176.0 centimetre
2149,157.0 centimetre
2150,189.0 kilogram
2151,54.0 gram
2152,135.0 centimetre
2153,193.0 centimetre
2154,70.0 centimetre
2155,194.0 kilogram
2156,108.0 inch
2157,61.0 volt
2158,182.0 kilogram
2159,94.0 gram
2160,65.0 centimetre
2161,106.0 centimetre
2162,51.0 centimetre
2163,34.0 watt
2164,71.0 volt
2165,150.0 gram
2166,150.0 centimetre
2167,94.0 centimetre
2168,111.0 centimetre
2169,73.0 inch
2170,40.0 inch
2171,53.0 centimetre
2172,55.0 gram
2173,166.0 watt
2174,125.0 centimeter 
2175,66.0 centimetre
2176,173.0 centimetre
2177,148.0 centimetre
2178,133.0 inch
2179,134.0 centimetre
2180,200.0 centimetre
2181,16.0 gram
2182,81.0 watt
2183,189.0 volt
2184,179.0 centimetre
2185,142.0 litre
2186,185.0 volt
2187,183.0 gram
2188,166.0 gram
2189,47.0 centimetre
2190,184.0 inch
2191,115.0 centimetre
2192,154.0 centimetre
2193,22.0 centimetre
2194,103.0 centimetre
2195,84.0 inch
2196,122.0 centimetre
2197,52.0 centimetre
2198,146.0 centimetre
2199,17.0 centimetre
2200,76.0 volt
2201,159.0 centimetre
2202,75.0 centimetre
2203,88.0 centimetre
2204,85.0 millimetre
2205,58.0 gram
2206,116.0 centimetre
2207,116.0 gram
2208,77.0 millilitre
2209,98.0 centimetre
2210,190.0 centimetre
2211,180.0 gram
2212,168.0 gram
2213,98.0 centimetre
2214,191.0 centimetre
2215,149.0 volt
2216,189.0 centimetre
2217,149.0 centimetre
2218,176.0 inch
2219,19.0 kilogram
2220,89.0 volt
2221,22.0 watt
2222,28.0 inch
2223,39.0 volt
2224,76.0 kilogram
2225,20.0 pound
2226,15.0 centimetre
2227,12.0 millimetre
2228,23.0 millimetre
2229,152.0 gram
2230,123.0 volt
2231,90.0 centimetre
2232,43.0 centimetre
2233,44.0 centimetre
2234,189.0 foot
2235,66.0 foot
2236,38.0 pound
2237,167.0 watt
2238,140.0 volt
2239,82.0 kilogram
2240,81.0 volt
2241,100.0 watt
2242,200.0 kilogram
2243,71.0 centimetre
2244,110.0 centimetre
2245,89.0 centimetre
2246,9.0 centimetre
2247,131.0 centimetre
2248,134.0 centimetre
2249,164.0 centimetre
2250,79.0 centimetre
2251,167.0 centimetre
2252,106.0 kilogram
2253,18.0 centimetre
2254,5.0 centimetre
2255,192.0 centimetre
2256,95.0 watt
2257,36.0 pound
2258,125.0 volt
2259,97.0 watt
2260,178.0 centimeter 
2261,59.0 volt
2262,95.0 gram
2263,192.0 kilogram
2264,185.0 volt
2265,77.0 centimetre
2266,125.0 centimetre
2267,6.0 centimetre
2268,86.0 centimetre
2269,72.0 pound
2270,98.0 milligram
2271,63.0 volt
2272,131.0 watt
2273,96.0 watt
2274,119.0 centimeter 
2275,9.0 inch
2276,135.0 centimetre
2277,61.0 gram
2278,125.0 centimetre
2279,67.0 volt
2280,113.0 centimetre
2281,82.0 centimetre
2282,121.0 gram
2283,100.0 watt
2284,34.0 volt
2285,39.0 centimetre
2286,33.0 centimetre
2287,100.0 centimetre
2288,190.0 kilogram
2289,161.0 centimetre
2290,115.0 centimetre
2291,97.0 watt
2292,43.0 volt
2293,129.0 pound
2294,74.0 centimetre
2295,126.0 centimetre
2296,59.0 kilogram
2297,158.0 kilogram
2298,157.0 millilitre
2299,155.0 centimetre
2300,148.0 centimetre
2301,41.0 inch
2302,57.0 fluid ounce
2303,64.0 centimetre
2304,49.0 gram
2305,51.0 gram
2306,21.0 volt
2307,158.0 gram
2308,178.0 centimetre
2309,129.0 centimetre
2310,124.0 millimetre
2311,110.0 inch
2312,128.0 volt
2313,82.0 milligram
2314,85.0 centimetre
2315,186.0 gram
2316,141.0 inch
2317,46.0 centimetre
2318,193.0 gram
2319,168.0 gram
2320,59.0 watt
2321,147.0 pound
2322,52.0 volt
2323,186.0 kilogram
2324,116.0 centimetre
2325,107.0 centimetre
2326,178.0 millimetre
2327,69.0 centimetre
2328,63.0 inch
2329,135.0 millimetre
2330,19.0 pound
2331,23.0 millilitre
2332,129.0 kilogram
2333,157.0 millimetre
2334,43.0 inch
2335,194.0 centimetre
2336,155.0 gram
2337,75.0 centimetre
2338,106.0 centimetre
2339,73.0 volt
2340,118.0 gram
2341,168.0 centimetre
2342,123.0 centimetre
2343,162.0 volt
2344,90.0 watt
2345,144.0 gram
2346,175.0 centimetre
2347,139.0 volt
2348,156.0 watt
2349,87.0 centimetre
2350,38.0 centimetre
2351,24.0 centimetre
2352,120.0 centimetre
2353,85.0 inch
2354,136.0 centimetre
2355,123.0 centimetre
2356,195.0 pound
2357,166.0 inch
2358,99.0 gram
2359,23.0 gram
2360,34.0 volt
2361,181.0 centimetre
2362,173.0 centimetre
2363,93.0 centimetre
2364,73.0 centimetre
2365,74.0 inch
2366,30.0 pound
2367,150.0 kilogram
2368,141.0 kilogram
2369,46.0 inch
2370,199.0 centimetre
2371,132.0 centimetre
2372,84.0 inch
2373,151.0 kilogram
2374,136.0 pound
2375,123.0 centimetre
2376,81.0 centimetre
2377,85.0 gram
2378,142.0 kilogram
2379,113.0 watt
2380,106.0 centimetre
2381,192.0 centimetre
2382,57.0 pound
2383,97.0 gram
2384,43.0 centimetre
2385,37.0 centimetre
2386,147.0 gram
2387,154.0 centimetre
2388,189.0 centimetre
2389,130.0 inch
2390,83.0 centimetre
2391,24.0 centimetre
2392,190.0 centimetre
2393,80.0 kilogram
2394,112.0 inch
2395,28.0 centimetre
2396,174.0 centimetre
2397,110.0 centimetre
2398,93.0 kilogram
2399,89.0 gram
2400,200.0 watt
2401,32.0 centimetre
2402,191.0 millimetre
2403,54.0 centimetre
2404,162.0 centimetre
2405,174.0 centimetre
2406,38.0 gram
2407,170.0 inch
2408,154.0 centimetre
2409,89.0 millimetre
2410,112.0 millimetre
2411,40.0 kilogram
2412,46.0 centimetre
2413,117.0 centimetre
2414,116.0 centimetre
2415,27.0 centimetre
2416,188.0 centimetre
2417,32.0 centimetre
2418,15.0 centimetre
2419,32.0 milligram
